Creator,Top 1 Category,Top 1 Category GMV,Top 2 Category,Top 2 Category GMV,Top 1 Product,Top 1 Product ID,Top 1 Product GMV,Top 2 Product,Top 2 Product ID,Top 2 Product GMV,Top 3 Product,Top 3 Product ID,Top 3 Product GMV,Top 4 Product,Top 4 Product ID,Top 4 Product GMV,Top 5 Product,Top 5 Product ID,Top 5 Product GMV
chelsleebmoney,Phones & Electronics,"$14,800.20",Beauty & Personal Care,"$13,359.14","SHOKZ OpenRun Pro 2 - Open-Ear, Bone Conduction Sport Headphones - Sweat Resistant, Workout Headphones with Deep Bass and Smart Mic",1729658353063203418,7671.24,"YITAHOME 1/2 pcs Raised Garden Bed Kit, with Gloves & Tension Bar, Outdoor Patio Planter Box for Plants Vegetables Flowers",1732253056543723696,"$2,689.09","JLab JBuds Lux ANC Wireless Bluetooth Noise Cancelling Headphones with Mics, Adjustable Over-Ear Design, Custom EQ, Be Aware Safety Mode, Foldable, Wired Charging Cable, Compatible with iPhone/Android Devices (Tools and Gadgets, Mens Gifts)",1729430076387136161,2531.09,"Sweetcrispy LED Lighted Vanity Mirror - Adjustable Lighted, 3 Dimmable Color Modes, Touch Screen Control, Square White Modern Home Decor Item for Aesthetic Room & Bathroom Supplies, Adjustable Lighted Mirror, Modern Mirror",1731633881696866841,2428.98,Sunny Side Up Marvel Spidey & His Amazing Friends Throw Blanket,1731636411001573839,2373.14
christinaliddo,Womenswear & Underwear,$151.45,Textiles & Soft Furnishings,$59.15,"Wetkiss Knee High Cowboy Cowgirl Boots for Women, with Unique Embroidery, Side Zipper and Chunky Heel Design, Women's Shoes,Women's Boots Beige Casual #WeeklyDeals#tiktokshopbacktoschool #tiktokshopsummersale",1729412819500634176,54.84,"Comfort Colors 90s Bears Halloween Shirt, Trick or Treat Tee, Haunted House Graphic T-Shirt, Pumpkin Lover Spooky Season Gift",1732482339623899522,$49.45,SOJOS Polarized Narrow Square Cateye Sunglasses for Women Retro Trendy Driving Glasses,1729457314765902168,45.07,"BROWNLILY Handwoven Rattan Cable Management Box and Wicker Cord Organizer with Lockable Lid, Decorative Cable Hider for Power Strips, Under Desk, TV Stand, Home Office and Toilet Tank, Faux Rattan Basket",1731220836508930927,35.17,"IM HOME Waffle Bath Mat Rugs 1/2/3 Piece, Boho Woven Modern Carpet, Absorbent Non Slip Bathroom Rugs, Soft Washable Bath Rugs with Tassels for Bathroom, Bedroom, Kitchen, Shower, Tub",1732358581129417659,34.98
christylong40,Kitchenware,"$12,886.85",Beauty & Personal Care,"$10,547.16","LocknLock 12-pc Nestable Bowl, Square & Zen Storage Set",1732177716842566599,7508.17,Berkshire Velvetsoft Watercolor Meadow Wearable Throw,1732428858642830279,"$4,362.88",Temp-tations Set of 2 25oz Meal Mugs w/Lid-Its,1732444461422711751,3795.15,Home Reflections 2pk Double Brushed Sheet Sets with Extra Cases,1732406117611180999,3337.32,"GOPURE Firming Butt & Thigh Cream - Nourishing Hydrating Bodybutter for Stretch Marks & Dimpled Texture - Clinically Tested, Dermatologist Recommended, Cruelty-Free",1730896729453531545,2623.69
colleen_fusco,Beauty & Personal Care,"$38,635.96",Womenswear & Underwear,$899.09,"[NEW] Fluff & Snatch Brow Powder Pen, 24H Wear, Cream To Powder Eyebrow, Transfer-Resistant Formula, NYX Professional Makeup",1732313729432392008,11768.55,Soft Pinch Lip Oil Stick,1732457042637722153,"$6,569.36",BellaVita Luxury Colleen Perfume - Eau de Parfum 100ml - In Your Element with Colleen Highly Fragrant Daily Summer Fragrance,1732253917108081590,5112.5,"[NEW]:  Peel Off Liner Lip Stain, Up to 24H, Tattoo-like Wear, Maybelline New York",1732356123453198994,2675.07,sacheu Lip Liner STAY-N - Peel-Off Lip Liner Stain - All Day & Night Lip Liner with Hyaluronic Acid & Vitamin E - Long Lasting Formula - 0.12 fl oz / 3.5 ml,1729385088934777631,2613.94
creatorsalley,Furniture,"$1,328.22",Beauty & Personal Care,$367.09,"[SummerSale] AMERLIFE Modern Bed Frame with Wingback Headboard, Upholstered Bed Frame with Handmade Button Tufted & Nailhead, Wooden Slats Support/Luxury Bedroom Furniture/Queen/King/California King Size/Best Gift Ideas/Christmas Gifts",1729387167109255982,334.99,"AMERLIFE Bed Frame Lift Up Storage Bed, Velet Upholstered BedFrame with Storage Underneath/No Box Spring Needed/Easy Assembly,Best Gift Ideas/Christmas Gifts",1729440007994315520,$266.79,High value bundle men’s fragrance | Club de Nuit intense man + Lattafa Asad + Afnan 9 PM + Fakhar men + Hayaati + Rave now men | 3.4 fl.oz | value bundle,1731400151457632442,265.8,"80 Inch Modern Wood Fireplace TV Stand Entertainment Center, Built-in 36"" Electric Fireplace Insert, Plug-in Custom LED Ambient Lights & Decorative Accent Storage Cabinets, Wide Wood Media Console Compatible with Televisions Up to 90 Inches, Cozy Modern L",1732469709002281463,228.59,Ninja Double Oven Pro Smart XL Countertop Oven & Air Fryer - DCT801 / DCT821,1732321206735900757,224.99
deniece0110,Womenswear & Underwear,"$60,024.79",Shoes,"$45,951.24","Blowfish Malibu Womens Venice 2 Fashion Boot, Design, Walking Shoes, Decor, Women's Fashion, Shoes For Women, Boot Heels, Modern Boot",1732425400994468545,31974.51,"Tanming Women's Casual Baggy Linen Blend Pants, High Waisted Pull On Wide Leg Style with Pockets for Summer, Bottom, Cotton, Zip, Ankle, Lightweight, Lo, Plain",1732454056617349267,"$11,025.30",YeeZaa 2 Piece Linen Skirt Set for Women 85%Cotton & 15%Linen Summer Outfits Sandshell Linen Skirt Set Sleeveless Halter Open Back Top Maxi Skirt Two Piece Sets with Pockets Cotton Blend Resort Vacation Casual Beach Travel Wear,1732454638305316908,9212.6,Pacsun Men's Evolve Cropped Hoodie,1732213751807382170,8281.66,Women Fashion Denim Shorts Solid Color Six Pockets Drawstring Elastic Waist Jeans Shorts Summer Oversized Cargo Shorts,1732387583318331661,5738.83
diaryofamaterialgurl,Shoes,"$1,583.69",Beauty & Personal Care,$625.76,"Athlefit Women's Wedge Sandals, Dressy Square Toe Thong Slip On Flip Flops with a Cushioned Low 2.4-Inch Heel for Summer Parties, Black Sandal, Flipflop, Casual Outdoor Sandals",1732218838576042516,1583.69,Dyson HushJet Mini Cool Handheld Fan,1732455626862662599,$411.87,AOA Dewy Blend Foundation,1729484640410439825,315.88,BEACH BABY BODY + HAIR MIST,1731648952486039679,72.3,BUR BUR Growing Season Nourishing Shampoo & Conditioner,1732039689242251662,68
digitaljinxy,Beauty & Personal Care,"$198,461.74",Furniture,"$6,959.88","BellaVita Luxury's CEO Man Eau De Parfum 100ml (3.38 Fl.oz) | Lemon, Lavender, Tonka & Agarwood | Long Lasting Perfume for Men | Vegan Perfume | Perfect Gift for Men",1729413705690223542,86593.51,"Bella Vita Luxury's Honey Oud | Eau de Parfum 100ml (3.4 fl oz) | Patchouli, Vanilla, Bergamot | Floral & Spicy | Made with Clean & Vegan Essentials Oils | Cruelty Free Fragrance Perfume",1729413742968869814,"$63,525.20","[NEW] [medicube] Gatekeeping My Real Age Set | 5-step Longevity, Anti- Aging Routine l PDRN & Volufiline & Collagen & NAD+ EGF Complex l Cares for Look of Fine Lines, Firming Care, Radiant & Youthful Looking, Plumping | Korean Skincare, K-Beauty",1732363645554692331,26027.16,"【Set of 2】Yaheetech 2026 Upgrade Folding Adirondack Chair Set of 2 Outdoor Solid Wood Garden Chair Weather Resistant, Fire Pit Lounge Chairs for Garden/Yard/Patio/Lawn,home decor,camping essentials",1729562399956308291,6335.44,Reliant Pet Mouse Repellent Pouches - Rodent Repellent Made in USA (12 Pouches) - Keep Rodents Out of Cars - Mouse Deterrents with Peppermint Oil,1729662519422718968,3901
dinakxoxo,Fashion Accessories,"$4,919.38",Womenswear & Underwear,"$2,591.58",〖Summer Vibes〗3 PCS Retro Oval Sunglasses for Women Chic Cat Eye 90s Sunnies Lightweight Narrow Shades Trendy UV Protection Sunglasses Vintage Rich Girl Sunglasses Women Sunglasseswomen,1731169892210610297,4548.36,Farmer Protein Powder - Third Party Tested,1730763996470809114,"$1,529.40",H&M Fine-knit one-shoulder top,1732417424863760689,1157.41,"Squishy Cheese Block - Yellow, moldable fidget Toy with Squeeze Feature, Ideal for Play and Relaxation Giant Cheese Squishy Moldable Non-Rebound & Slow Rebound Fidget Toy| Viral ASMR Stress Ball Glutinous",1732443188156207689,951.19,Halara Flex High Waisted Pockets Rolled Hem Wide Leg Washed Casual Jeans #SwimWeek,1729541335060091172,843.13
ellencherry_,Womenswear & Underwear,"$4,845.91",Menswear & Underwear,"$3,050.26","3 pack sports shorts, breathable running exercise, workouts, and everyday casual Seven quarter pants",1729482331289785797,2964.28,"Inno Mint Women's High Waisted Booty Lifting Shorts, 4-Way Stretchy Nylon Spandex with BBL Effect for Gym Workouts, Gym Clothes Women, Elastic Waist Shorts",1732309284824846435,"$1,770.75","EVALESS Women's High Waisted Shorts Jean Stretchy Casual Fashion Trendy Double Button Fly Denim Shorts  Deals For You Days summer outfits,back to school shopping",1732327405008228514,589.77,"Hanes Originals Comfywear Women's Pajamas Set, Sleep Top & Shorts, Loungewear",1732287349150553060,526.78,"Women's Circular Folded Metal Cuff Bracelet - Irregular Wavy Design, Minimalist Elegance, Versatile Distinctive Accessory, Bracelets Jewelry, Elegant Jewelry, Minimalist Bangles, Elegant Jewelry Bracelet",1732199720004063308,366.46
emileys.drafts,Beauty & Personal Care,"$1,565.69",Sports & Outdoor,$106.51,NuDerma Professional High Frequency Wand by Pure Daily Care with Argon & Neon Applicators Anti-Aging and Anti-Acne,1729401883758137709,594.64,"Lattafa Yara Women's Perfume, 3.4oz(100ml) Oriental Mix Fragrance, Fresh Long-Lasting Perfumes for Women with Tropical, Fruity & Vanilla Bean Notes, Fragrances",1729392338954654602,$286.30,"Soft by Al-Rehab EDP Spray, 35ml",1729409282815661014,200.51,PHLUR Vanilla & Cream Duo - Vanilla Skin + Heavy Cream Full Size Body Mist Set (2 x 8 fl oz),1730389890004193537,136,"Kabuer Women's High-Stretch Knit Sleeveless Workout Dress - Crew Neck, Solid Color, Ruffle Side Slit, Built-in Shorts, Machine Washable, Sporty Chic Women's Dresses for Yoga, Tennis, Short Dress For Women, Knit Fabric",1729593772489216836,106.51
errrcat,Womenswear & Underwear,"$140,698.69",Beauty & Personal Care,$436.01,Lacsper Daisy Floral Lace Minimizer Bra Unlined Unpadded Full Coverage Plus Size Underwire Breathable Mesh Cup Comfort Support for Women,1731589895165612280,47630.55,HSIA Mermaid Scales Sexy Lace Plus Size Unlined Underwire Bra for Women Full Coverage Minimizer Bra Lifting Daily Large Bust Bras Lightweight Breathable Comfort Back Smoothing Bra,1729413206647607494,"$15,377.28",HSIA Seraphina Air Light Breathable Sheer Mesh Halter Bra Plus Size Summer Unlined Full Coverage Bra Underwire Support Non Padded Bra Lightweight Convertible Multiway 5-Way Wear Front Adjustable Detachable Straps Comfort Everyday Womenswear,1731847863188230342,11664.08,HSIA Enchante Floral Lace Plus Size Underwire Unlined Unpadded Minimizer Full Coverage Bra Women's Wear Comfortable Breathable Mesh Cup,1729416814995542214,10705.99,Lacsper Daisy Floral Lace Comfort Bra Plus Size Minimizer Full Coverage Underwire Supportive Under Band Non-Padded Unlined,1729488258047710456,7308.05
everydayaudur,Computers & Office Equipment,$369.45,Womenswear & Underwear,$315.74,"TIMETOME Reusable Grooved Handwriting Workbook for Kids, Learning Materials, 6 Books–Early Elementary, Covers Math, Words, Drawing –Gift for Children Preschool Alphabet Tool Classroom Supplies，summer learning workbook",1731199102360326543,369.45,"SNOWY Sticky Inserts - Instant Lift & Boost, Washable & Reusable, Outfit Enhancer",1729420460993712801,$315.74,Zulay Kitchen Cozy Throw Blanket for Lounging with Gift Box,1729408004716859453,310.56,"Musky Musk, Dossier, Women, 50ml-100ml, Eau De Parfum, Musk",1729436417962316512,144.7,"Montessori Busy Board for Toddlers Ages 3-5, Portable Sensory Activity Board with Buckles, Zippers & Life Skills, Screen-Free Travel Toy for Airplane, Road Trip & Preschool Learning",1729680469600015157,98.96
ez.influence,Beauty & Personal Care,$628.81,Womenswear & Underwear,$302.19,Honeylove SuperPower Short - Level 5 Maximum Compression Shapewear,1732150410088911260,220.96,"Wavytalk Jet Brush Dual Voltage Ionic Hair Dryer Brush, Reduces Damage, Anti-Frizz Straight Hair, Curls and Blowouts",1731711049245954200,$147.78,"[KNEMO Official] LipLock Duo - Vegan Rose PDRN, Carrot Collagen, & Pillow Peptides - Long Lasting Hydrating Plumping Glossy Mask - 15 mL in Peach Muse, Grape Crush, Pink Flan, Crystal Clear",1731320855693791687,128.08,"ALOHA Key Lime Protein Bar | 12 Bars | 14g Plant Protein, 4g Sugar | Certified USDA Organic, Vegan, Gluten-Free | Tastes Like Dessert + Healthy Snack",1732353000921076078,126.37,Honeylove SuperPower Girl-Short - Level 5 Maximum Compression Shapewear,1732150419561419164,81.23
findingbestdeals,Beauty & Personal Care,"$40,132.40",Home Supplies,"$2,716.02",BellaVita Luxury's Too Sweet Too Sexy | 2x100ml Perfumes | Honey Oud & White Oud | Perfume for Men & Women | Long Lasting | Eau De Parfum | Super Brand Day Exclusive,1729914551358952374,15784.5,Bellavita Luxury White Oud Eau De Parfum 100ML | Elegant Unisex Perfume for Women & Men | Fresh Spicy Oud Fragrance | Long Lasting Luxury Scent | Women Perfume Gift Set,1729413119628710838,"$10,014.83","[Laka] Magic Lip Fixer — 2-Min Transfer-Proof Glow Lip Top Coat with Lightweight, Non-Sticky Hydration",1732480894978592873,3731.24,Aqua Eve Women Two Piece Bikini High Cut Swimsuit Triangle Bathing Suit Sexy Bikini Set,1729484867211006303,2466.99,Women's Retro Y2K Oval Cat Eye Sunglasses Fashion UV Protection Trendy Sun Glasses,1732348339701846789,2383.73
foodfashionfun12,Food & Beverages,"$6,305.29",Health,"$1,462.94","Upline Instant Loaded Tea Mix - Single Pack Multi Flavor, High Caffeine Content, Low Calorie, Low Carb, Sugar-Free, Aspartame-Free, Lightly Carbonated",1730095662343492362,1505.5,6 Pack - Drizzilicious Lemon Cake Mini Rice Cakes - New Flavor,1732273380351316759,"$1,020.57",Liquid I.V. Sugar-Free Hydration Multiplier - Lychee Sorbet - Hydration Powder Packets | Electrolyte Powder Drink Mix | Convenient Single-Serving Sticks | 8 Vitamins & Nutrients | 1 Pack (14 Servings),1732438362134843607,645.15,Pokemon Pokopia for Nintendo Switch 2,1732276119730885575,608.07,Swag & Swig Mystery Bag,1732511404663411637,340.54
freekbass,Toys & Hobbies,$134.04,,,"【Crazy Discounts】LEKATO JA-05G Mini Electric Guitar Amp 5W Upgraded, Portable Guitar Audio Amplifier Bluetooth with Built-in 4 Effects, Clean Distortion Overdrive Reverb, Rechargeable Small Guitar Amp for Practice, A Must-Have for Professional Guitarists",1729458600032440947,109.61,"【Guitarist Must Have】LEKATO LGS-2 Adjustable 3"" Wide Padded Guitar Strap with 6 Picks,2 Safety Strap Locks & Pick Holder Set,Comfortable  Nylon Memory Foam Protect Back & Shoulder, Electric Bass Guitar Strap Belt, Music Player Lover Singer Christmas Gift",1729436307417371251,$24.43,,,,,,,,,
gabbrieluh,Home Supplies,"$1,820.60",Womenswear & Underwear,$928.47,"Clear Acrylic Stackable Storage Box – 13 Drawers or 26 Drawers Bundle – Dustproof for Bathroom, Vanity, Pantry, Office, Laundry",1732415277732761833,658.04,"Ommig Women's Parachute Wideleg Pants Baggy Y2K Elastic Waist Wide Leg Track Pants Trousers Casual,summerwins,back to school shopping",1729585507777548858,$451.11,"Foldable Stone Bath Mat Super Absorbent Diatomaceous Earth Mats Non-Slip 23.6 x 15.5 Inch Quick Drying Mat Compact Easy to Store Grey - Pad, Light, #SummerVibes",1729496554588247125,353.89,"MontVoo Floral Pattern Decorative Rug Mat, Washable Bohemian Area Rug, Vintage Cottage Style, Non-Slip TPR Backing, Soft & Easy-to-Vacuum for Living Room and Bedroom summerwins,back to school,dorm essentials,home decor,home essentials",1731076224681808045,280.94,"LEVAO Women’s Seamless Panties Set - 3/6 Pack Breatheable Thongs, No Show G-String, Built-in Padded Strap Anti-Cameltoe Underwear for Workout Yoga, Fabric, Fashion Comfy Underwear, Built-In Padded Strap Thongs, 6 Pack Multicolor B, Minimalist",1731458253242208366,265.76
grayson.finks,Luggage & Bags,"$116,376.41",Womenswear & Underwear,"$25,750.78","Women's Striped/rhombus/leaf/dot Cloud Handbag, Clip Closure Crossbody Bag, Lightweight Foldable for Daily Use, Gifts for Friends and Valentine's Day",1732227985172828427,116162.84,Women’s V Neck Poncho Tops Batwing Sleeve Solid Color Loose Fit T-Shirts Blouses,1731080116594839788,"$2,699.84","FDR Big Hood Eases Social Anxiety Hoodie for Men & Women High Neck Zip-up Sweatshirt Essentials Minimalist Heavyweight Hoodies Casual Longsleeves Top Embroidered Unisex Vintage Pullover Perfect for Daily Wear,Sports, Zip Up Hoodies, Plus Size",1731792281832821214,2607.9,"Women Vintage Camo Print Drawstring Waist Capri Cargo Bermuda Shorts, Multi Flap Side Pocket Loose Baggy Calf Length Utility Cropped Pants, Adjustable Ankle Tie Cuff Wide Leg Camouflage",1732455339904897293,2560.46,FAIABLE Unisex Hoodies Pullover Oversized Hoodie Plush Fleece Hooded Sweatshirt Vintage Heavyweight Hoodie Cotton Big and Tall Hoodies for Men Couples Winter Autumn Workout College Streetwear Sweaters Casual Long Sleeve,1729439597925077349,890.1
hanaisfinechina,Womenswear & Underwear,"$44,045.39",Beauty & Personal Care,"$6,411.86",LUCKMEEY Womens Strapless Front Closure Bra Push Up Lift Bra Padded Add Cup Non Slip  Anti-Slip Grip & Removable Straps Fit Outfits Wireless Supportive  Seamless Comfortable,1732282937141662165,24749.92,BOOMBA Magic Padded Sticky Bra - Patented Sticky Fashion Bra Inserts,1729459877607019435,"$5,330.46",tarte colored clay CC undereye corrector,1729734769623929788,4732.84,LUCKMEEY Womens Strapless Front Closure Bra Push Up Lift Bra Padded Add Cup Non Slip Anti-Slip Grip Wireless Supportive  Seamless Comfortable Tube Jelly Bra A B C Cup Spandex,1732453577414382037,2998.45,HSIA Starry Night Balconette Bra with Wider Padded Straps for Women Plus Size Shimmer Underwire Bra 4mm Lightly Padded Demi Bra Full Coverage Lifting Support Back Smoothing Natural Push Up Daily Large Bust Bras,1729596177708650694,1939.21
happyhealthyabbie,Home Supplies,$620.08,Health,$310.72,"Sima Japanese Hexagon Silver Ion Antibacterial Bath Tool - Shower Back Loofah, Body Exfoliating Scrubber, Cleaning Towel, Bath Sponge for Deep Clean, Smooth Skin, All Skin Types",1729444042329723095,601.17,"SEEQ Clear Protein Powder - 22g Whey Isolate Per Serving - Zero Sugar & 0 Lactose - Post Workout Fitness Nutrition - On-The-Go Sticks - Blue Razz Freeze, Strawberry Lemonade, Watermelon Wave - Healthcare - Muscle Supplement- Gluten Free, Caffeine Free,sum",1731241322014675806,$207.38,SEEQ Trial Bundle 2-count - Clear Protein Powder - 22g Whey Isolate Per Serving - Zero Sugar & 0 Lactose - Post Workout Fitness Nutrition - On-The-Go Sticks,1732073972480709470,70.56,Cookie Granola Variety Pack (4),1731749367316517691,65.64,Brooklyn Brownie Baking Pan,1729491522968851142,63.97
hayleyyrichardson,Furniture,$159.29,,,"Modern Criss Cross Armless Ergonomic Chair - Wide Swivel Seat, Adjustable Height, No Wheels, Cross Legged Design, Home Office Desk Use, Ideal Christmas Gift",1731192577614058154,159.29,,,,,,,,,,,,
hkapproved,Beauty & Personal Care,"$39,417.94",Health,"$27,231.65",Sand Cloud | Towel Bag 2 in 1,1732221346435469494,13418.72,"[Jeffree Star Pick] Oganacell PDRN Peptide Gua Sha Lifting Gel Cream for Jawline Definition, Face Sculpting & De-Puffing, Firming & Elasticity Care for Dry and Sagging Skin, Glass Skin Glow, At-Home Facial Care | Korean Skincare",1732256192563614654,"$13,082.74","Nello Superbalance Hormonal Support Drink Mix, 20 Travel Packets, SRI-81 Shatavari, Myo-Inositol, Rhodiola Rosea, Vitamin C, Magnesium, Theobromine, Vitamin B6/C",1729499864890250680,12934.72,"[Beauty of Joseon Official] Daily Tinted Fluid Sunscreen 50mL | OTC Certified, SPF, Broad Spectrum Protection, Mineral based Sunscreen, Makeup",1730890891608691121,9708.18,Sand Cloud | Cover Up,1732266221280202934,9287.03
hleigh74,Womenswear & Underwear,"$9,492.51",Luggage & Bags,"$2,356.82",Wenrine Women's Summer Mini Dress Casual Short Puff Sleeve V Neck Color Block Loose Beach A Line Dresses with Pockets,1729478358881703700,3375.5,Halara Flex™ High Waisted Back Side Pocket Slight Flare Work Pants,1730610175817126015,"$1,989.44","Tacvasen Women's Basic Cardigan Sweater, Lightweight Fitted Solid Knit Zip-Up with Crew Neck and Longsleeves,back to school,back to school shopping, Knitwear, Piece",1732194110400270350,1472.02,LikeMyChoice 2-Piece Elegant Set Chic Mock Neck Halter Top & High-Waisted Wide-Leg Pants | Trendy Old Money Aesthetic Outfit for Summer Vacation & Office Womenswear Clothes,1732348442832900253,956.32,"EVALESS Women's Boho T Shirts Tops Casual Loose Stretchy Ribbed Shirts Crew Neck 3/4 Sleeve Floral Print Patchwork Blouses 2026 Trendy Spring Summer Outfits  Deals For You Days summer outfits,back to school,back to school shopping",1729474401476514978,812.57
honestamandafinds,Household Appliances,"$7,056.45",Beauty & Personal Care,"$6,174.62","【Deal】Office Chair, Mid Back Computer Ergonomic Mesh Desk with Larger Seat, Executive Height Adjustable Swivel Task with Lumbar Support and Armrests",1729410623605084883,2748.45,"Portable Mesh Nebulizer with Auto-Cleaning, Whisper-Quiet Operation & LED Interface, Rechargeable Handheld Mist Device for Adults & Kids, Rechargeable Mesh Nebulizer, Usb Rechargeable Nebulizer",1732030002800857779,"$2,704.44","ARTFLAMM Propane Torch Weed Burner Kit with Storage Bag, Weed Torch with 10 FT Hose, Self Igniter Weed Flame Torch for Fire Pit, Roofing(Propane Tank Not Included)",1729713954472104357,2283.15,"31-Gallon Outdoor Trash Can, A Concealed Trash Can with A Lid and Drip Tray, Made of Easy-To-Clean Resin, Suitable for Home and Garden Use, Black,Summervibes Plastic Bin Waterproof Garbage Bin",1732294873886921071,2223.6,"Educational Insights Dice of Fury Fast Paced Family Dice Game, Toy Gift for Boys & Girls, Teens & Adults, Ages 7-107",1729410552033153862,2132.25
honeyquiche,Womenswear & Underwear,"$760,706.68",,,Eleplus 3 Pieces Lightly Lined Wireless Bras for Women Comfy Plunge T Shirt Bra Pack Style Womenswear for Everyday & Bridal Events #SummerVibes,1731831726131155211,205596.23,DOBREVA Women's Unlined Balconette Bra No Padded Underwire Supportive Plus Size Smooth Scoop Neck,1731395246467027235,"$142,302.07",OEAK Women Non-Slip Bandeau Bras With Comfortable Strapless Bra Seamless Wireless Tube Top Soft Wireless Bra,1731622604082024678,72485.15,OEAK Women Jelly Bras Wirefree Full Coverage No Underwire Everyday Bras Comfortable Wireless Padded Tshirt Bra,1731406217255686451,58446.14,INLYRIC Women's Inbarely Triangle Bralette Plunge Unlined Seamless Bra No Underwire Sexy Comfortable Everyday Seamless Fit Bra Summer Bra,1731711189670924528,53206.08
iamashleyyancy,Shoes,$82.42,Sports & Outdoor,$53.30,AZALEA WANG HALINA BLACK SNAKE THIGH HIGH BOOT,1731586314527412483,82.42,CUPSHE Hourglass Sculpting Mesh One-Piece Swimsuit | Deep V Neck Tummy Control Monokini  swimwear | Chic Halter Back Sheer Bathing Suit for Pool Party Glam Bathing suit #summerfinds,1729433878131282648,$33.31,Aleumdr Women's One Piece Swimsuit Ruffle Cutout Swimdress Tummy Control V Neck Wrap Swimwear Swimming Sport Clothing Beach SwimWeek Vacationoutfits Summerstyle,1730138223027655054,19.99,Project SuperHuman DreamOn Sleep Optimization Gummies 8-in-1 Formula for Restorative Sleep & Stress Relief Natural Mushroom Wellness Gummies Raspberry Flavor 60 Gummies,1731442853999055530,19.14,Comfrt | Minimalist Hoodie | Super Soft Slightly Weighted Mega Hoodie,1729505773514822531,0.01
itschlospamm,Health,$15.03,,,"Xero Picks Sugar-Free Sweet-Flavored Toothpicks - Healthy Snacks with Strawberry, Peanut, Cotton Flavors for Candy Cravings (Health & Wellness Supplement Alternative)",1729746521242374199,15.03,,,,,,,,,,,,
itsgenise,Beauty & Personal Care,"$35,554.53",Virtual Products,"$5,116.88",Bratz x Glamlite Lip Kits,1732039774371222265,22770.76,"Icon Rechargeable Travel Power Toothbrush - Oral Electric with Soft-Touch Handle, Travel Case, Smart Timers, Mint Green, ADA Approved - Dental Cleaner | AquaSonic",1729442291598922514,"$5,279.98","PlayStation eGift Card | PS5 & PS4 Games, PS Plus, DLC & PSN Wallet Funds",1732347574006223439,5116.88,"Bellanomi Kiddies African Net Sponge soft texture for gentle daily cleansing, quick drying, mini size",1732223023251951793,2355.93,One A Day Women's Multivitamin Gummies Dietary Supplement 170ct,1732207945768276017,1152.96
itsivanilsaa,Phones & Electronics,"$3,848.80",Womenswear & Underwear,"$2,694.52",Xtra Muse Vlogging Camera with 1'' CMOS 4K/120fps Videos 3-Axis Gimbal Stabilizer Fast Focusing Face/Object Tracking Portable Handycam Camcorder,1731831763391320673,3194.65,Xtra Muse Vlogging Camera  with 1'' CMOS 4K/120fps Videos 3-Axis Gimbal Stabilizer Fast Focusing Face/Object Tracking Portable Handycam Camcorder,1732295657254392417,$654.15,MASKERT Women's Sports Jumpsuit Tummy Control Butt Lifting Fitness Activewear Sports Outfits for Yoga & Gym summerwins,1731534753129664936,642.49,"Naturium The Exfoliating Body Bundle, KP Body Scrub & Mask and The Smoother Glycolic Acid Body Wash",1729790610478043542,534.16,"GLOWMODE 2PCS Slim-It BBL Jacket & 4""3 Crossover Bike Shorts Bundle Set",1730933987551318435,484.82
itsjesslaw,Furniture,$699.78,,,"[SummerSale]【Ships in 2 Boxes】AMERLIFE Murphy Bed with Storage & Charging Station, Farmhouse Murphy Cabinet with Foldable Panel, Noisy Free, for Guest Bedroom, Living Room, Office",1729891448764404480,699.78,,,,,,,,,,,,
itsmakenzietaylor,Sports & Outdoor,"$3,099.00",Womenswear & Underwear,$959.45,【Creator’s Pick】Halara Flex DayStretch High Waisted Pocket Straight Leg Work Pants #SwimWeek,1729418999352693028,1539.6,【Creator’s Pick】Halara Flex High Waisted Pocket Wide Leg Waffle Work Pants,1729408758258766116,"$1,016.54",UANEO Women's Cotton Linen Summer Palazzo Pants Flowy Wide Leg Beach Trousers with Pockets Casual Womenswear SummerVibes,1729500171796910389,483.21,Halara Flex DayStretch High Waisted Pocket Straight Leg Work Pants #SwimWeek,1729535261465612580,170.57,Gazelle Denim Skort Mid Wash,1729545235822318181,91
itsmekaycee77,Womenswear & Underwear,"$19,501.82",Shoes,"$9,982.13",Fisoew Quarter Zip Pullover Women Moisture-Wicking Oversized Sweatshirt Lightweight Workout Athletic Pullover Jacket #SummerVibes Sun Protection Jacket Gym Sweatwear Casual Sporty Top and set,1732097229565562930,6141.22,Travel Glasses Case,1731689486158565813,"$5,810.14",Gap Women's VintageSoft Terry Relaxed Joggers,1732269269965181558,4379.55,"PAVOI 14K Gold Plated Pear Cubic Zirconia Tennis Necklace for Women – Tennis Chain Necklaces – Sizes 15"" and 18""",1732047024211857928,3864.54,Naturalizer Womens Tressa Flip-Flop - Medium & Wide Width,1732210623064674780,2843.92
itsshaymonet,Womenswear & Underwear,$96.10,,,2-Pieces Womens Steampunk Corset Skirt Set MILALEE Retro Corset Top with Matching Skirt Perfect for Halloween Pirate  Renaissance Themed Parties 8105/2836/8103/2837/8107/7056,1732220591177110402,53.99,Leaving Now Skirt Set - White,1730026309811934056,$42.11,,,,,,,,,
